model,temperature,epsilon,precision_mean,precision_lo,precision_hi,recall_mean,recall_lo,recall_hi,f1_mean,f1_lo,f1_hi,jaccard_mean,jaccard_lo,jaccard_hi,mae_mean,mae_lo,mae_hi,cpmae_mean,cpmae_lo,cpmae_hi,cpmae_fp_mean,cpmae_fp_lo,cpmae_fp_hi
granite3.2-vision:2b,0.6,0.6,0.3070025802342264,0.26162567084078714,0.3557429702650291,0.12552413811358404,0.10714082329970712,0.14576329099262578,0.17811173604332137,0.15298474645264476,0.2053800780708504,0.09782217890638088,0.08282809056828395,0.11444210308311126,70.21538661833938,0.0,120.0,151.64272313868278,146.73736457915368,156.94294633642932,152.92705860451636,147.9351358039841,158.4099917680417
granite3.2-vision:2b,0.6,0.7,0.160149960552383,0.12352336825141016,0.20194542253521114,0.06547652258935371,0.050886070194580836,0.08158912755777255,0.0929091648470074,0.07213075346784363,0.11607969639468689,0.04875511270920818,0.037414753931497784,0.06161603344245092,105.44546381659461,91.0,120.0,151.81597592645807,147.00107214784268,157.1317254670463,153.27356418006698,148.15292438295702,158.78835518688814
granite3.2-vision:2b,0.6,0.8,0.11490860420135707,0.08139534883720931,0.15211420698101652,0.04699248991112175,0.033293312854069466,0.06200790791410266,0.0666755570937803,0.04726350234747567,0.0877303974221267,0.034518235618407174,0.024203728053491275,0.04587763144493451,105.44546381659461,91.0,120.0,151.81597592645807,147.00107214784268,157.1317254670463,153.27356418006698,148.15292438295702,158.78835518688814
granite3.2-vision:2b,0.6,0.9,0.05903875851088212,0.03603541214344538,0.0837841612562283,0.024136599897232346,0.014907829954706433,0.03408080506266018,0.03424956246301794,0.02105135617719582,0.0483202309747695,0.01743617606316396,0.010637646547980894,0.024758278429023693,105.44546381659461,91.0,120.0,151.81597592645807,147.00107214784268,157.1317254670463,153.27356418006698,148.15292438295702,158.78835518688814
granite3.2-vision:2b,0.8,0.5,0.35813740961943424,0.30817562560565465,0.4096854838709677,0.12975586041887605,0.11003186242154403,0.14949441368673025,0.19039442685733451,0.16409425493041407,0.21693992966448053,0.10527729417846009,0.08938055213913172,0.12166720299355835,198.39756041495008,41.5,540.0,151.5585616553488,146.66489845938375,156.84094776707667,152.1186312659891,147.37231425744207,157.5180298180593
granite3.2-vision:2b,0.8,0.6,0.23347035872459126,0.18927231648051837,0.2803738317757009,0.08456266072728066,0.06744089682641656,0.10117907279326165,0.12409113183599348,0.09991171774584497,0.1476867554144281,0.06619824396708016,0.05258267143626736,0.0797309829918307,88.26946407783137,67.0,110.0,151.86955915745918,147.0019410274361,157.21228070175437,152.77777142958274,147.92176044309974,158.11101126042055
granite3.2-vision:2b,0.8,0.7,0.12542869776796342,0.08766233766233766,0.1640929117322306,0.045434468875385436,0.031926720687061795,0.06002265005662514,0.0666711284086075,0.04647206567439428,0.08739679555590107,0.034513614194419576,0.023788789951143377,0.04569520506126411,88.26946407783137,67.0,110.0,151.86955915745918,147.0019410274361,157.21228070175437,152.77777142958274,147.92176044309974,158.11101126042055
granite3.2-vision:2b,0.8,0.8,0.0656863388250715,0.0390382403680276,0.09508196721311475,0.02379813185195439,0.013953488372093023,0.03456495828367104,0.03492012570825367,0.02056555269922879,0.050613278644791246,0.017786061570035438,0.01038961038961039,0.0259636931514235,,,,151.9996973428103,147.12285091087935,157.33250160051216,153.19359315515882,148.17939125799575,158.6211215538847
granite3.2-vision:2b,0.8,0.9,0.03140085033367883,0.012943939868462262,0.05112813437893304,0.01137156875932331,0.0046510277395132756,0.01843480942519167,0.016688009296533236,0.00686003986201834,0.027095681625740897,0.008421111214676,0.003441825471260577,0.013733905579399141,,,,151.9996973428103,147.12285091087935,157.33250160051216,153.19359315515882,148.17939125799575,158.6211215538847
granite3.2-vision:2b,1.0,0.5,0.3211405193937973,0.2749326145552561,0.37072532769058947,0.12739352133981147,0.10886217244912898,0.1475038556006169,0.18228201329312116,0.15705524587330394,0.20884321600125993,0.10033813615277233,0.08521972560590346,0.1165968380740401,162.40214652302893,31.0,375.4,151.53018384203384,146.74640687815688,156.9057809118052,153.8381974540021,148.67948618718742,159.31806133952531
granite3.2-vision:2b,1.0,0.6,0.2108213364376914,0.17275608695249817,0.2508296882270823,0.08365974200623987,0.06800365658184733,0.10082229018229646,0.11969335702015071,0.09835340783300828,0.1421600954530493,0.06369332935646055,0.05172013000262337,0.07651902370128837,90.38545001599086,40.0,124.0,151.71800377898086,146.8944682339293,157.08365111264612,154.2639187494286,148.9135839166989,159.88480107580463
granite3.2-vision:2b,1.0,0.7,0.1299074027291722,0.09658900499634414,0.16666666666666666,0.05156362662308459,0.03804947503105656,0.06637322854137014,0.07376756806990531,0.05488246695609644,0.09400563254312294,0.03832508750794914,0.02821550164911161,0.04932104431730851,,,,151.9996973428103,147.12285091087935,157.33250160051216,154.92013628098363,149.56889126745352,160.72032096729436
granite3.2-vision:2b,1.0,0.8,0.0722164223960934,0.04747774480712166,0.09887005649717515,0.02867024955728028,0.01828519243313764,0.03939817756679417,0.04101373737078005,0.026552182189173275,0.05606011663178811,0.02095083747507071,0.013454717294260937,0.028838400365841635,,,,151.9996973428103,147.12285091087935,157.33250160051216,154.92013628098363,149.56889126745352,160.72032096729436
granite3.2-vision:2b,1.0,0.9,0.028880524069891358,0.011975154169273394,0.04776476896952362,0.01144192474545639,0.004640371229698376,0.018743464599293495,0.016377748669759187,0.006683235634997344,0.02686841031053056,0.008263368897122095,0.0033528216663086317,0.013617140616475723,,,,151.9996973428103,147.12285091087935,157.33250160051216,154.92013628098363,149.56889126745352,160.72032096729436
llama3.2-vision:11b,0.0,0.5,0.5645382974787455,0.5235271139705883,0.6057526593144139,0.6432838052549605,0.6057795163112086,0.6786159586344673,0.6011977827569144,0.5663766327911249,0.6363191816031785,0.4300193616595452,0.3950665471296539,0.46661885537498277,68.5363106125225,57.72235724446251,81.6414814207202,135.2091716858557,128.7542263414296,142.15023969268316,150.48221017277433,143.59838562421876,157.61926247760093
llama3.2-vision:11b,0.0,0.6,0.42806265578001157,0.3929679420889349,0.46444175987937086,0.48779959180125565,0.4519869426104197,0.5228311874341413,0.4558719836760995,0.42207617255121505,0.48920439736843285,0.2953833512716781,0.2674883066627615,0.32380582111311745,63.0167196500695,50.88167472718254,77.57107651619881,139.90166754006128,133.87389691725747,146.4356509091272,162.20320785624136,154.22214444666304,170.34657091846535
llama3.2-vision:11b,0.0,0.7,0.3302398602152214,0.29979666942430644,0.36286984348185136,0.37628253592677763,0.3455791873963516,0.4079843658352468,0.3516752257882866,0.32254268348029763,0.3815681051679366,0.2134539701103655,0.19228071010441833,0.23576407923185616,50.27782144044074,41.75286764705882,60.50089285714285,142.37117378165107,136.64124262495304,148.63950408446206,168.08551666386413,159.99243198722613,176.41145165347962
llama3.2-vision:11b,0.0,0.8,0.2536667061971935,0.22779078967010002,0.2809240385324536,0.2890400915718779,0.262499257719715,0.31596787788463293,0.2701347811985563,0.2452100637336812,0.29663696086212454,0.15622571436415744,0.13973756015378572,0.17414782065294282,46.40384263155997,38.67798492016558,55.03510326086956,145.0087182315042,139.59975361235678,150.86253916013038,173.9004764884328,165.20683121099893,182.62218846986573
llama3.2-vision:11b,0.0,0.9,0.08660333204279891,0.06931455390410282,0.10471353544350545,0.0986810684917811,0.07954237774860519,0.11885736095965103,0.09222613403407087,0.07440665037740515,0.11088612117139084,0.048368256813634984,0.03864089499335401,0.05869742551752639,51.91079273259705,41.19652439024391,62.46825076804915,148.13115191397117,142.98290535542716,153.48806564487938,181.808105270595,172.44076576576578,191.42607813210367
llama3.2-vision:11b,0.2,0.5,0.537829328112279,0.4636663144408918,0.6023747810232026,0.6203700063724112,0.5849672241307196,0.6541037383002168,0.5754748778422458,0.5285259110627353,0.6200484360814241,0.4043539728107997,0.3591812631516553,0.4493262329803328,59.80294210842105,51.90831734628617,68.01811995007913,132.4001218891927,125.52630094129738,139.06367998271358,148.8296113693,141.83851254881034,156.09929522649082
llama3.2-vision:11b,0.2,0.6,0.4159903737402079,0.3570713907394924,0.47014911011482613,0.47986310742689403,0.4441804258200721,0.5135248376868488,0.445120564569433,0.40498314299161475,0.484112678412132,0.28649271097994233,0.25390524323453606,0.3193592767295597,59.28309535389358,50.138438798116866,68.97100972222222,137.8775001552478,131.79328475456657,143.77823030399034,161.73857754113746,154.95222736513549,168.90137130090497
llama3.2-vision:11b,0.2,0.7,0.3045370812831875,0.25809068876186697,0.34768678618216753,0.351291251130718,0.320085471777813,0.38259159052784153,0.32586044083596805,0.2905870565448393,0.3605514969673968,0.1947758515510967,0.16999231107781138,0.21992242919895227,55.94247819164353,45.54367857142857,67.4194436026936,141.77230176002956,136.0776079133682,147.5790279893797,170.87477818561973,162.97550044575829,179.51930870821667
llama3.2-vision:11b,0.2,0.8,0.22774355331106236,0.19104783408026493,0.26337065711316193,0.26266141169910395,0.235980973868174,0.29048238526179704,0.24367006720379533,0.21548003898345638,0.27341970428488227,0.13881922296578672,0.12074958180469239,0.1583591018610537,43.69723208932991,35.356804111936036,52.24574436090225,145.46184895897264,140.0359376709963,151.1852693758172,179.31567423906043,170.9396503631982,188.6021378598081
llama3.2-vision:11b,0.2,0.9,0.07650428455550838,0.05912110967050161,0.09570528371710525,0.08824491966638269,0.07035248036404182,0.10722923517555955,0.08185858830923723,0.06498419136634462,0.10072019554774186,0.04270013904872579,0.03358328707675229,0.05303073055612559,70.28305235317984,53.467745535714286,89.41803160919537,148.9942055138793,143.8321594976777,154.39085756099962,186.9081810088363,177.36427135243767,196.90960663568916
llama3.2-vision:11b,0.4,0.5,0.586085991837768,0.5443564685128285,0.6260273204546613,0.5987981583813011,0.5647584018044578,0.6323379318740526,0.5922111841937638,0.5588339493234948,0.6238054165682686,0.4208669971531119,0.3877651367138577,0.4532828599355092,62.326938318332964,54.21311326056023,71.33100684410645,123.79599543259462,116.7404885506115,130.78821430336183,145.83039463162515,138.31578667142838,154.08437957681193
llama3.2-vision:11b,0.4,0.6,0.4429826277723997,0.4054352483854182,0.4795149941210298,0.4525932039078525,0.41967689075630255,0.48606540139845433,0.4476135215128055,0.4158653505665723,0.4803771058068414,0.28848779805368124,0.26251894099743617,0.31611600839160525,61.022254870999475,52.234600114436624,70.75419155595299,131.1271253292599,124.82890736960896,137.68151582609244,163.95318477060144,156.0196808868577,173.10055021401365
llama3.2-vision:11b,0.4,0.7,0.3264438401026018,0.2941818002368733,0.3584040972884287,0.3335505588445362,0.30267753201396974,0.36576375343009226,0.3298684605481027,0.2999398222740404,0.360163115374574,0.19760963081758826,0.17642894426474828,0.21963350061183576,58.137646466581806,47.360311360908,71.03714233848444,137.08868020296651,131.3786333266528,143.29224556629669,178.0513017435223,169.54664802998425,187.85572163291565
llama3.2-vision:11b,0.4,0.8,0.23394965827785363,0.20424067844567403,0.2640905815007001,0.23905725953447526,0.20930098131469285,0.26962519241800825,0.23641104754345538,0.2073882820190403,0.2661253324801138,0.13412799452194804,0.1156905759295765,0.15348591077001517,44.85070749491268,38.304125494071144,52.02156862745098,143.18188199223243,137.75813551926856,148.96936602941426,191.0734329590057,181.10358357874412,201.67092651464168
llama3.2-vision:11b,0.4,0.9,0.09475373775809907,0.07464120303502994,0.11485381245078191,0.09679060454512434,0.07692090395480226,0.11680470627277695,0.0957353081070128,0.07610414014214018,0.11584019834449516,0.05030345757407909,0.039557307520597426,0.06148109001303676,56.78929052880146,46.48815315315315,67.79612910381545,147.57238151997888,142.58486441639727,153.1401404087729,200.6620213758832,190.25609352318887,211.90012132689586
llama3.2-vision:11b,0.6,0.5,0.5868090413785264,0.5468719918866887,0.6239312898644608,0.5765873719163843,0.5399048275158196,0.611297253401801,0.581561351084653,0.5468205934400866,0.6149503362879158,0.41020808206326365,0.37629255615195223,0.44399154589371975,54.767850075108136,46.49014683042562,64.50279448675784,116.18980385307836,109.05740191323707,123.30103734482363,139.85359817726774,132.6129361643331,147.79116259965014
llama3.2-vision:11b,0.6,0.6,0.4366900407754163,0.4002372284275106,0.47277098306083765,0.4291228090167829,0.39169871911172394,0.4662083376328552,0.4328049690591607,0.3976253998805927,0.4680610126769961,0.27633684115762414,0.24814759287023155,0.3055350223233089,60.240088901867914,49.897990891851514,72.60478408039694,127.54861567401979,120.95683506765123,134.16228124543485,164.2421589603924,155.9891310676813,173.13159337625714
llama3.2-vision:11b,0.6,0.7,0.30709060522678033,0.2731482656368527,0.3400069444444444,0.30178487921666886,0.26837455980785424,0.3356271787809991,0.30436650342362565,0.2712619178865274,0.33680917451932224,0.17961654055288703,0.15691325415330806,0.2025078359792608,54.42439737910891,44.93819393657337,67.06656694525346,135.22102198049816,129.08382869926493,141.52441232887014,181.0478784325717,171.990307749963,190.56849695579507
llama3.2-vision:11b,0.6,0.8,0.22576948239696207,0.19806198519445312,0.25499567593974043,0.22188440541012291,0.19291790917280155,0.252262443438914,0.22377473653640653,0.19562652500745856,0.2530433050721211,0.1260614546777531,0.10841797872131534,0.14484806999223154,40.23518333482498,34.11777085230058,46.902483282251325,141.62789450469117,135.9230826322445,147.70846103184888,194.64829949811855,185.13262220909203,204.3301516572858
llama3.2-vision:11b,0.6,0.9,0.08420002631687727,0.06478037078743792,0.10544387156972988,0.08273038796757257,0.06339712918660287,0.10284297166481796,0.08344555657453259,0.0642181774413566,0.10382273495477995,0.04356718473112967,0.033174284816993097,0.0547537073035268,57.97393791227713,48.17771291208791,67.8657738095238,147.17069828208705,142.01613837814295,152.73510952983344,207.01486115276546,197.2104335125205,217.24532291125823
llama3.2-vision:11b,0.8,0.5,0.5546678054601293,0.5058997739848803,0.6016277387350145,0.5321803217519883,0.4954233409610984,0.5676613006335389,0.5430049955132331,0.5049860294386208,0.5783808475532395,0.37292087203097496,0.3377801413982718,0.4068465521940583,60.77314388552311,52.390019701104286,70.40335468970855,116.29961488601613,109.73592294858484,123.10328354520112,146.03157245304553,137.66639562626247,154.84597448224852
llama3.2-vision:11b,0.8,0.6,0.4142855229642895,0.37454097112337853,0.456369877774699,0.39750413650494626,0.36373376623376624,0.43094005521345835,0.40558204685511295,0.37195757353987524,0.4402377949918934,0.25452892195389004,0.22846921401398945,0.28224673839241365,64.84743276209575,54.19341133004926,77.01143558296928,125.37041826970636,119.87576910916867,131.12408149370913,166.66926987907837,158.23789650760102,175.5713292084489
llama3.2-vision:11b,0.8,0.7,0.3030159420023503,0.2694173329525985,0.3386337866748166,0.29074957387277495,0.26158765143955204,0.3201333532425168,0.29665408176205205,0.2670516066111243,0.3261424518084444,0.17425143449951952,0.15410245798568986,0.19484480771718296,59.15964444844077,49.19503894443153,71.01847970971562,132.90239522145959,127.68107145404956,138.70479076022949,183.21276535192527,174.42733889651305,192.86346744942796
llama3.2-vision:11b,0.8,0.8,0.21214828794385732,0.18203072122052705,0.24384664749397575,0.20350787767760736,0.17737757364586634,0.22985816553943822,0.2076671351254469,0.1804917794310423,0.23584699330572698,0.11593386920679395,0.09919811157940091,0.13368851381261476,44.907138644186176,38.566931216931216,51.29598656400966,140.15768273249873,134.97049831296155,145.57540293325042,200.16188577261218,189.97961342421402,211.17426703861722
llama3.2-vision:11b,0.8,0.9,0.08867944143166367,0.06864676271803581,0.1100123609394314,0.08506976555275157,0.06628537616229924,0.10440964619892595,0.08680733401492645,0.06744090831834941,0.10647414178701613,0.045400917103718005,0.034897203778519736,0.05623062465704185,55.36118976420107,46.463999326145554,64.78413969035886,145.7933751887445,140.5982276135352,151.36365917718757,213.4134024054631,202.56688627518756,224.90016689318836
llama3.2-vision:11b,1.0,0.5,0.5389117926468855,0.49643056422278814,0.5780546316826803,0.5013300183717542,0.46344000897858456,0.5374159770923828,0.5193357274037572,0.48160879653715694,0.5536802458629101,0.35095746948178497,0.3171836055452522,0.3828200813308784,59.06812456421392,51.49950980392157,68.49728267160549,116.46381836164804,110.08767937219731,123.25414082685664,155.0835407149142,145.7978329538249,164.9787396978022
llama3.2-vision:11b,1.0,0.6,0.4081926789602169,0.3686175700611757,0.44678546326854907,0.3797269950540915,0.3444974784792336,0.41440533686123915,0.3933650367834404,0.3583176058089059,0.42831432681732196,0.2449924244077417,0.21826244045974022,0.27251907600347286,61.11953499986026,51.72673745173745,72.73619360902254,123.48101953982679,117.6357419194655,129.83095934650456,172.70133226573415,163.56931321864695,181.96521972522584
llama3.2-vision:11b,1.0,0.7,0.26861234022339886,0.2348634208580418,0.3049463937621832,0.24990529523936458,0.21714042207792209,0.2834582453671123,0.25886828968309883,0.22541840911507247,0.2930323322722856,0.14879205311735977,0.1270262299079093,0.17166835542823555,59.31569193894149,48.802920976574384,72.30221717877092,132.62348768695313,127.04735786328901,138.5909066301926,194.8429095527748,184.91745668830447,205.41701975417033
llama3.2-vision:11b,1.0,0.8,0.17915685012610458,0.1496894271159174,0.20908912407682223,0.16667118368094785,0.13964497041420118,0.19512335134832404,0.17265323320615125,0.14450823551520256,0.2015699649029664,0.09455212153837539,0.07788136723938212,0.11208107126063352,43.06638856287075,36.781092436974795,50.111933962264146,140.54107834698854,135.1805842531345,146.28354776215113,212.87930662833136,202.42455237750724,223.87720561990255
llama3.2-vision:11b,1.0,0.9,0.07414353736425683,0.05605095541401274,0.09296554428191915,0.06895136885156762,0.052628638635695384,0.08568370736830828,0.07143853471749134,0.05452766020273989,0.08907346169298758,0.03706477264537024,0.028027980712864036,0.04661270873917889,53.53963521890422,41.968923933209645,66.70011363636364,146.59259483386006,141.43704961809286,152.22500300558178,226.79214594209128,216.03641631357038,237.68361316049948
llava-llama3:8b,0.0,0.5,0.3773904623886688,0.3432026149358381,0.4102911337042561,0.3289410619776665,0.3007888121484959,0.3561348446043787,0.35146697301000523,0.3210312944853803,0.3808307112151453,0.21329875456254616,0.19120743199828655,0.23520129356022887,42.38196593331563,26.0,55.00535714285714,150.71431531024928,145.843287292302,156.07542603927445,153.66871402549685,148.71102751715065,159.0835809454617
llava-llama3:8b,0.0,0.6,0.29273585450438905,0.2616160694150621,0.32466240904902616,0.25516734323480567,0.2283169756452199,0.2824803603156528,0.27263481398196115,0.24363802515451025,0.3016274377596409,0.15791713524813597,0.138717433481153,0.17759792195781274,46.45629473839479,30.833333333333332,60.25340909090909,150.82862250128824,145.9985462263225,156.10215914736736,153.899661207392,148.898378177842,159.29569547560567
llava-llama3:8b,0.0,0.7,0.19115367200161382,0.1646899883994982,0.2179867348426234,0.16663414725001247,0.14301524241932867,0.19026313807183598,0.17803496647165287,0.15318614204483524,0.20306072680193754,0.0977708207023,0.08294617315404368,0.11300366684441675,50.62493611798398,34.285714285714285,73.5,151.58409650864056,146.74078985831213,156.95016835016835,155.4588922747576,150.12528735593614,161.32475080499378
llava-llama3:8b,0.0,0.8,0.11192501277272615,0.0919242666093242,0.1329943925665986,0.09758859462910967,0.07932912733577345,0.11659475018214281,0.10425531149042248,0.08526564857918087,0.12430507023371179,0.055025270727852606,0.04453132024807385,0.06627147552827364,42.21589564869381,5.0,77.0,151.8175932593983,146.97832834147908,157.1647397094027,156.0524748186822,150.5156015066791,162.07573323199395
llava-llama3:8b,0.0,0.9,0.0419884927821438,0.029001540586485335,0.05488840177463781,0.03661758680800013,0.02508551881413911,0.04811026813803785,0.03911543552345581,0.026865794005841867,0.05125,0.01995808797299329,0.013615796711167135,0.026298909557408594,41.45727794663965,5.0,77.0,151.90933642055768,147.03064997844072,157.2586112587867,156.4278744662403,150.85232296173004,162.57775239652804
llava-llama3:8b,0.2,0.5,0.35636567019116905,0.32221861471861474,0.3886144096825758,0.3177884914652612,0.2872203733101972,0.3476857183990786,0.3359216833690261,0.30534609674625757,0.3660830744123278,0.20197110764557555,0.18018198133524765,0.2240524403178866,121.46196098691767,38.375,250.16666666666666,150.81309516563815,145.85554163117874,156.10742426273188,153.8441375856027,148.60657669396159,159.45254613891368
llava-llama3:8b,0.2,0.6,0.23993937368809828,0.21126085155433882,0.26864169247398395,0.21397496233424557,0.18770977585942808,0.24072197915059948,0.22617982116003385,0.19913535863434198,0.2535571032250607,0.1275769967371922,0.11057763836148284,0.1451848805742744,63.55915050202582,35.075,105.0,151.1333559524833,146.13369706555392,156.45067010556335,154.5073683467018,149.36480608899296,160.11158345929604
llava-llama3:8b,0.2,0.7,0.15490207168409292,0.1323150265838952,0.17870953095484365,0.13815689017299132,0.11743618672421771,0.15995492654297408,0.14602866055116281,0.12499617503059976,0.16817991014257544,0.07880315257251905,0.0666644908616188,0.09181027716108131,45.08529174442184,22.0,74.0,151.41371511104597,146.40786668051672,156.68506261444855,155.1475688197578,149.74434176126022,160.94063794486075
llava-llama3:8b,0.2,0.8,0.0916761998225268,0.07320022525981672,0.11111454470539758,0.0817861872546529,0.06506591075231223,0.09965552281141686,0.08643598686741301,0.06900509922952672,0.10470270149613856,0.04519445590395204,0.03573551608034367,0.05524341842828243,36.88177645199957,22.0,51.0,151.83178257383858,146.89330074425243,157.17915150964603,155.98370374534298,150.18551524353697,162.13055057522786
llava-llama3:8b,0.2,0.9,0.03349188666629587,0.02190721649484536,0.04631530091709173,0.02987031199189858,0.019494297545819075,0.041225274124804194,0.03157273159755872,0.020604617553826945,0.04364362531172068,0.01604895759654041,0.010409551191890907,0.02230862741983762,,,,151.9996973428103,147.12285091087935,157.33250160051216,156.4421442495776,150.36253377676158,162.7229008519004
llava-llama3:8b,0.4,0.5,0.37346230455330043,0.33999116161616166,0.4064110904584882,0.3338689615686659,0.30523581066439753,0.3649771504598831,0.352507216534946,0.3229944009319254,0.38229770860851087,0.21407312146301133,0.19260186201767954,0.23632142696325645,60.51963280773887,48.0,77.0,151.72343114873422,146.90043061098012,156.98294569067298,153.3926170308746,148.32809571010725,158.6931846858441
llava-llama3:8b,0.4,0.6,0.26132342962312377,0.22985114379812552,0.2934189798296403,0.2336074934877377,0.2063840666125587,0.26250578703703703,0.246654182230126,0.2184417227898216,0.27615644740382594,0.14075952168364803,0.1226127296362515,0.16019809164346618,79.98230256367339,77.0,83.0,151.9492256800283,147.08630073959407,157.28170875420875,153.84420609346276,148.71258178546765,159.23709006968642
llava-llama3:8b,0.4,0.7,0.17900363470176284,0.15384615384615385,0.20410783055198972,0.16002420979989146,0.13854624019723555,0.1832369770709151,0.1689585701622272,0.14630923381942415,0.19231299816063765,0.09232178389175758,0.0789286091177712,0.10638622650769362,79.98230256367339,77.0,83.0,151.9492256800283,147.08630073959407,157.28170875420875,153.84420609346276,148.71258178546765,159.23709006968642
llava-llama3:8b,0.4,0.8,0.09271355941627876,0.07358685251391887,0.11168565468549421,0.08289286389034815,0.0653664037660711,0.10034534370611178,0.08751609796001938,0.06952178998046965,0.10565247065247065,0.04578486200293221,0.03601272970650785,0.05577248580642455,79.98230256367339,77.0,83.0,151.9492256800283,147.08630073959407,157.28170875420875,153.84420609346276,148.71258178546765,159.23709006968642
llava-llama3:8b,0.4,0.9,0.03959751758175844,0.026514524382901868,0.0530621275058696,0.035406268921491,0.023728713030540645,0.047505938242280284,0.03737946687365736,0.02514050004076276,0.050161982537098575,0.019056884573710412,0.012730272740023089,0.025726230649891848,77.0,77.0,77.0,151.93116211752474,147.05370021155036,157.2636391694725,153.99548842942977,148.72776515151517,159.50733660012045
llava-llama3:8b,0.6,0.5,0.3472886236643861,0.3166196855869088,0.37741119165464576,0.31037008148273004,0.28319235711684226,0.33796336624080525,0.3277493283294438,0.3004326969515222,0.3555038315469412,0.19608156685010206,0.17677010878102317,0.21617796288257,105.17266673417573,56.0,189.66666666666666,151.5331817068271,146.72330478860567,156.91092387659288,153.32109650551092,148.1619570050123,158.76211597021933
llava-llama3:8b,0.6,0.6,0.22898681124954562,0.19999383477188656,0.25930909591050794,0.20463028539199327,0.17897962511902446,0.2309488133886702,0.2160956358785779,0.18858516927405097,0.2440889740859925,0.12120546870958428,0.10410932166379978,0.1390098763261239,79.6588464386877,48.5,108.0,151.55529391730153,146.74512726405584,156.92853289237246,153.53147104751878,148.27323878576954,158.99808460291598
llava-llama3:8b,0.6,0.7,0.14531129514324673,0.1199466803544866,0.1712718188021395,0.1298527041560666,0.10788838501019475,0.1527626454006522,0.13712946003133153,0.1140429626396013,0.16113773678180995,0.07365537851193311,0.0604695443931542,0.08762904106902733,78.70775972117242,32.0,108.0,151.63347780758735,146.8153985446073,157.05955025608193,153.83303748147847,148.47608393932285,159.50069158039844
llava-llama3:8b,0.6,0.8,0.07975780742236199,0.0605638240625354,0.10000316856780735,0.07128203091546942,0.05417898400744937,0.08981431852490555,0.07527205950021122,0.05731172402744773,0.09454121785444569,0.03913277932851953,0.029501245669022173,0.049615987085828456,69.70377030812325,32.0,108.0,151.85893739831675,147.00101649053795,157.16458329885248,154.28395666293724,148.76428410117435,160.0580478890315
llava-llama3:8b,0.6,0.9,0.03703248301317743,0.024900888954457807,0.05006563646578429,0.033082604364030134,0.022415452132889122,0.04503638874280037,0.0349416337889323,0.023529047757716953,0.04733813269341865,0.017791349455054166,0.011904575543429644,0.02424287251210328,32.0,32.0,32.0,151.86566781660594,147.01113528019468,157.17682490540076,154.2974174995157,148.76494928964442,160.08655059905863
llava-llama3:8b,0.8,0.5,0.3367806134277644,0.30641025641025643,0.366187441861256,0.29799995086512404,0.26881483586755717,0.3259723070975144,0.3161586246226858,0.28692493946731235,0.34391261439565124,0.1878508499574822,0.1674911660777385,0.2076657411849836,154.46542200293604,66.59846153846154,307.5736111111107,151.5898182322536,146.6911622521937,156.97075882020303,154.10535878456912,148.68558661172446,159.84593338988802
llava-llama3:8b,0.8,0.6,0.2362653048269687,0.20571735899451812,0.2656896891604914,0.20905629863263891,0.1813978353844811,0.23569814076564247,0.2217965372439849,0.1926504959552175,0.2495368080260794,0.12480266705436653,0.10659282889905024,0.14255473018245543,194.25858417785426,70.18,480.2237499999983,151.72337216656047,146.8644490826713,157.1277192982456,154.62530148183706,149.14077706579707,160.4060161961603
llava-llama3:8b,0.8,0.7,0.16492871855406457,0.13922317622982353,0.19221155655938263,0.1459478185415699,0.12340054428500742,0.17038249474211833,0.15483578455581135,0.1307241944356703,0.17989947401365883,0.083964535464868,0.0699330693815988,0.09884040584855137,88.52271507573201,35.5,149.0,151.75595964430633,146.88689601163722,157.17113304093567,154.96867878837583,149.443672565536,160.7976763652088
llava-llama3:8b,0.8,0.8,0.08814921593328233,0.06793354098081507,0.10929748558517402,0.07801432146961071,0.060092618778280545,0.09728553203227364,0.08276044514606444,0.0639187188499904,0.10274479079123584,0.043194318623087924,0.03301448116560057,0.05415443864229765,88.52271507573201,35.5,149.0,151.75595964430633,146.88689601163722,157.17113304093567,154.96867878837583,149.443672565536,160.7976763652088
llava-llama3:8b,0.8,0.9,0.03752358107265781,0.02464332036316472,0.05128378378378377,0.03320675871666398,0.021786565404286654,0.045306240043385404,0.035228169539053736,0.023156065525929862,0.048235684382317456,0.01794044667035306,0.011713653833805076,0.024713887839562604,100.18408893237661,80.0,120.0,151.8572077231308,147.00389367918388,157.18666063575316,155.3068273320726,149.77454546096868,161.33470971946684
llava-llama3:8b,1.0,0.5,0.30655935629249853,0.2766687036990846,0.33746002607892706,0.2923713351285112,0.2640252951469643,0.3237002543885352,0.2992528851214797,0.2715842438877804,0.32903742779161305,0.17604416829152741,0.1571290031715797,0.1969149000133499,79.6087226030537,59.09019886363637,95.6430900621118,151.13583776157543,146.20509567249817,156.52455399061031,155.86905350943397,150.24288148163515,161.52961634831868
llava-llama3:8b,1.0,0.6,0.2111383269711549,0.18734388181784836,0.23677884615384615,0.2013545212086691,0.1779995291672755,0.22616439803371002,0.20609982985090414,0.1824541003671971,0.2304138286893705,0.11494060619954391,0.10038486538486538,0.13020774739491778,91.4457891411772,64.41147058823529,122.20749999999997,151.43220013435464,146.55312249765345,156.76117424242423,156.56690624782874,150.94842151942547,162.45998166170384
