model,temperature,run,epsilon,f1_mean,f1_lo,f1_hi,mae_mean,mae_lo,mae_hi,cpmae_mean,cpmae_lo,cpmae_hi
minicpm-v4.6,0.0,r1,0.8,0.11791485408892337,0.09385235563284512,0.14158261158745533,60.87465742962659,49.824436728395064,74.18265890115809,143.35621700820485,138.1211976479338,148.9139011686992
minicpm-v4.6,0.0,r1,0.9,0.06947575950671592,0.05161219007773314,0.08806109490808378,72.6161914798478,57.14676020408163,92.35775401069516,147.23413792123384,142.2468703622786,152.4685507674144
minicpm-v4.6,0.2,r1,0.5,0.44513943770262515,0.40283136442355266,0.4867832077209017,60.589201009217255,52.80759710586444,69.37321447888745,121.71075326789212,114.68708683718356,128.75298239461074
minicpm-v4.6,0.2,r1,0.6,0.299855772122733,0.2639486858573217,0.33542145551770863,64.84790959133164,54.897204048251886,76.06619003332557,129.94866351410866,123.48852702668697,136.4939953518429
minicpm-v4.6,0.2,r1,0.7,0.2045383458370438,0.17733902805436186,0.23019813338680428,66.79821919440148,54.183210073020035,81.92928451178449,135.96383526181833,130.33120106935334,141.92293708308537
minicpm-v4.6,0.2,r1,0.8,0.11758883142349023,0.09383375549812592,0.1423705840085657,50.35730012513879,43.26652173913043,58.25026041666666,142.61919103685213,136.9806593823747,148.46713184856438
minicpm-v4.6,0.2,r1,0.9,0.07464383719042945,0.05639905772690789,0.09357601975492816,54.31092864006792,44.92747252747253,64.72754137115837,146.75354229442502,141.49817012819395,152.3009468948081
minicpm-v4.6,0.4,r1,0.5,0.44948975129254154,0.40470279980425455,0.4924795949283413,65.81290208619097,58.47464076489444,74.5893640685135,122.38935484618682,116.05536634887007,128.64090740447526
minicpm-v4.6,0.4,r1,0.6,0.28470369387106,0.2503417358992913,0.3186235859098448,69.97402381594164,59.20792079207921,83.10274436090225,130.87792867891892,125.14444192845677,136.71463651681418
minicpm-v4.6,0.4,r1,0.7,0.19630624429570817,0.16736760558584157,0.22529945072507923,67.65292921898346,56.26040508502289,81.29875557300639,136.49556571784146,131.20599063419417,142.13083729999468
minicpm-v4.6,0.4,r1,0.8,0.12535591115202702,0.10096407874721208,0.14913151973719377,57.76945736318591,46.7371917311412,71.84483870967742,142.93208835456505,137.6599256292906,148.51366782997317
minicpm-v4.6,0.4,r1,0.9,0.08215248641265566,0.06299185047635315,0.10174552316185742,59.30157083873589,44.615425531914894,79.93802270011946,145.38877924271173,140.2847818501071,150.89561904761905
minicpm-v4.6,0.6,r1,0.5,0.48202863348395425,0.4391160141759517,0.5228121264090833,66.769415555332,60.04433703703704,74.34402135960651,116.75320533282222,110.41827296273388,123.23838296870471
minicpm-v4.6,0.6,r1,0.6,0.31417048146310855,0.28097555716929296,0.34733048417732854,70.67309989478032,61.70209725935829,81.11799931506847,127.41772492194553,121.84974140413523,133.207105310591
minicpm-v4.6,0.6,r1,0.7,0.19653468163433468,0.16688905502860835,0.22493618690383835,67.74884739430819,57.181910671884616,80.5983983599584,135.84032404046746,130.6944820601852,141.30413105820452
minicpm-v4.6,0.6,r1,0.8,0.11249027447764402,0.0894075736254853,0.13513678111729266,55.66168939166495,44.90507739938081,68.8408116420039,142.6688335395028,137.4274866315417,148.2154594786944
minicpm-v4.6,0.6,r1,0.9,0.07756426148554438,0.05870904160580943,0.09631091686639409,65.11990736719828,50.921355498721226,82.27305194805194,145.68742154878552,140.75342987091798,151.05083578143362
minicpm-v4.6,0.8,r1,0.5,0.4741263757666884,0.43183042364928986,0.5158709655638082,62.23748125053625,55.25887403585574,70.2446716331879,119.32006257677935,112.6289115470239,125.9213923611111
minicpm-v4.6,0.8,r1,0.6,0.30684713549796744,0.2727902755143978,0.34004226414899863,67.38539968454482,58.17269660360155,78.34995929339478,130.41479597091782,124.61246498194038,136.55806365214374
minicpm-v4.6,0.8,r1,0.7,0.19545329415165416,0.1674984923489857,0.22193450651317181,74.26267969727292,61.71219005650671,89.58309438545527,137.62439388420495,132.486833006369,143.32667464863903
minicpm-v4.6,0.8,r1,0.8,0.10735904641465506,0.08556795278937761,0.1304656049219337,62.8846940571767,53.12884057971014,74.02217126623377,144.5426562989513,139.3145060283394,150.31950108233022
minicpm-v4.6,0.8,r1,0.9,0.06934734834074795,0.05252145549363565,0.0865644479907452,71.50817427783899,57.14727483164983,86.85349264705883,147.72279138655824,142.61401990737136,153.2534668890847
minicpm-v4.6,1.0,r1,0.5,0.4516363095858961,0.40924936774026843,0.49225524259320935,70.94945008939801,62.73954635761589,80.19861486138308,123.23680411583173,116.71495209806696,129.92646556893132
minicpm-v4.6,1.0,r1,0.6,0.27881982819907136,0.24617349517102258,0.31046135909393735,75.12667486532969,64.00563537812957,88.00048309178743,132.24383722326996,126.57894702618634,138.3085316583264
minicpm-v4.6,1.0,r1,0.7,0.17137505335502046,0.14420394545244064,0.1979026333900822,70.57673015537839,60.17035080463227,82.79848078010174,138.65992800889356,133.41318584772256,144.4080425439775
minicpm-v4.6,1.0,r1,0.8,0.1069060864650072,0.08374699755907825,0.13040641865741942,62.63075675043078,51.87238546219848,75.63860548577289,143.75939255604945,138.481614857745,149.52370018679952
minicpm-v4.6,1.0,r1,0.9,0.060578188690919396,0.04229024676625131,0.07974378742322615,63.86251771012462,48.57393617021277,84.28092682926828,147.060583551064,141.9916636170944,152.42149105172206
minicpm-v:8b,0.6,r1,0.5,0.5048494846769502,0.47571848004882294,0.5339165778540227,61.20093539629936,53.43328966040725,69.53143953634084,134.92238824013796,128.931056317383,140.6894352654388
minicpm-v:8b,0.6,r1,0.6,0.33722949134502755,0.3101730242707454,0.36422770299734736,60.97112522520763,52.06036133960047,71.24406917885264,139.69888103348418,134.15781353875172,145.41272257281554
minicpm-v:8b,0.6,r1,0.7,0.21339793198341686,0.18814506572074308,0.2389014301372723,61.807177457818455,50.49861111111111,73.05725274725275,144.42270266761153,138.9977560384554,150.0015467879459
minicpm-v:8b,0.6,r1,0.8,0.13256261302912078,0.11049572895993133,0.15460745168618342,56.79400982953422,43.683251096491226,71.61324312333629,147.43752197079357,142.3168673117927,152.95150241232986
minicpm-v:8b,0.6,r1,0.9,0.07081686938745249,0.05484424895346562,0.0884312537855845,61.28957148259984,43.62991990846682,80.75056818181818,149.66710419608987,144.7135289268775,154.88401768799935
minicpm-v:8b,0.6,r2,0.5,0.47654322923499765,0.44324036121429483,0.5079204965953839,61.802251176122034,51.612014327343374,74.66825016307891,139.80866999863093,134.10322361684302,145.6620006401408
minicpm-v:8b,0.6,r2,0.6,0.32877816462979287,0.2957807895712982,0.36011086936532083,68.81993735652196,55.22040697674419,86.2552083333333,143.09191198975412,137.74201839965457,148.58671230949588
minicpm-v:8b,0.6,r2,0.7,0.17945056700952886,0.15158518368736051,0.20631872894788977,82.7443884408257,56.3075,118.6977886977887,147.23293747540248,142.07690148739974,152.66381444903794
minicpm-v:8b,0.6,r2,0.8,0.10888717581694848,0.08779632678597563,0.13025636916447425,65.93162571937734,42.595937500000005,88.47295396419436,150.169729754998,145.27517304451084,155.47268401749704
minicpm-v:8b,0.6,r2,0.9,0.06167713408694806,0.04553702623906705,0.07830561962516684,72.54095589462781,32.996875,113.25624999999997,151.01672143039886,146.0583576332639,156.44115295243301
minicpm-v:8b,0.6,r3,0.5,0.48336895950610265,0.4507195995402351,0.5121702592745576,65.72334288578018,55.26137328767123,77.68677724487077,137.84433889877965,132.17644454008018,143.70809326521987
minicpm-v:8b,0.6,r3,0.6,0.34936095322650057,0.3172702306242822,0.3812683176638486,68.97775882301684,56.32002083051078,83.64776790362163,141.22319680362207,135.97871817129632,146.60250187239942
minicpm-v:8b,0.6,r3,0.7,0.20077621987961417,0.1741270058976821,0.22708088035504026,81.62521017131904,61.69399857954545,104.92582835820892,145.1817057972902,140.23615692033914,150.40309104424688
minicpm-v:8b,0.6,r3,0.8,0.12435603775348568,0.10043773059178515,0.14842603708149923,69.80494096423581,50.90980392156863,88.60054945054942,148.41976577739425,143.27741106029129,153.6509584967913
minicpm-v:8b,0.6,r3,0.9,0.0634165196484144,0.04859578475700922,0.07944874681706263,67.22238654244582,41.721666666666664,96.66847826086956,149.89689520890778,144.90124596661056,155.22890978357503
qwen2.5vl:7b,0.6,r1,0.5,0.6547034588036975,0.625902923785741,0.681968928923088,53.4199969818719,48.3269093777899,58.88387082803109,85.85919355891392,80.7826417632262,91.09777364250318
qwen2.5vl:7b,0.6,r1,0.6,0.5338504606615682,0.5024790207098313,0.564894676657338,52.930140795412534,47.711202816394476,58.51731100891061,98.12912868231564,92.61818428962378,103.96218213647602
qwen2.5vl:7b,0.6,r1,0.7,0.38122233144439993,0.34847742127153897,0.4130447050740995,49.339954538080754,43.56044721407625,55.95879049840288,115.14419712957317,109.3999344851577,121.16725141584473
qwen2.5vl:7b,0.6,r1,0.8,0.2685308154449686,0.23981866026995094,0.2960796629661888,40.66125937826147,34.83196061837057,47.40852082190111,129.23311116739578,123.64697705207413,135.38375355583963
qwen2.5vl:7b,0.6,r1,0.9,0.13955804109985173,0.11910309297553819,0.16009606274318827,48.27090401149015,39.017338908017706,59.71213543345149,138.2977177087241,132.8851055669294,144.15516273849607
qwen2.5vl:7b,0.6,r2,0.5,0.652059379915261,0.6247798808620711,0.67659124595462,54.826368184322746,50.09595600129408,60.111558746815994,89.32409278119411,84.2278962569682,94.66633700898439
qwen2.5vl:7b,0.6,r2,0.6,0.5359309654010473,0.5036289842416545,0.5663246582055281,54.81104488293781,49.55489194948237,60.770376344086024,100.32849111723995,95.04830141621642,105.69789665569245
qwen2.5vl:7b,0.6,r2,0.7,0.3860609493263256,0.3539690472931831,0.41898229655712055,52.00419268564031,45.460393872597145,59.632635857413604,116.94231482640639,111.50454743114342,122.51615125717953
qwen2.5vl:7b,0.6,r2,0.8,0.2876690105883247,0.25684697737600437,0.31864371156253707,45.67009331863166,39.5142832444181,52.7487987937678,129.37810175604162,123.97108621977341,135.15572402793816
qwen2.5vl:7b,0.6,r2,0.9,0.14505558211054703,0.12232614145637252,0.16753957590078608,59.88445328632518,50.181363636363635,71.33496093749999,139.35122003292258,134.0795977089204,144.92333072489504
qwen2.5vl:7b,0.6,r3,0.5,0.6249564024768588,0.5957698502138535,0.6536528262426917,54.92858473171366,49.36656790300595,60.73601775971132,91.7568166586489,86.66453073089701,96.95468999559832
qwen2.5vl:7b,0.6,r3,0.6,0.5154820755736391,0.4821864129636652,0.5484265901514763,56.090235929287985,50.01369171641711,62.46739540774636,103.07989218835006,98.02972867755608,108.24662031438936
qwen2.5vl:7b,0.6,r3,0.7,0.3662231309597164,0.334487134836204,0.39781923305835354,52.332945832306706,45.720790375706294,60.067369618972684,118.74912139189759,113.50798778527805,124.35690725279217
qwen2.5vl:7b,0.6,r3,0.8,0.2493642526386297,0.21990292954649865,0.27774649189166695,41.24914809135259,35.14117119859307,48.41367690677964,131.3691648850382,126.0824979760941,136.9902582801073
qwen2.5vl:7b,0.6,r3,0.9,0.12574664919000053,0.10409695938747465,0.14749333875506954,50.09564919221343,40.91334808259587,62.200208333333336,140.0544172678152,134.8027097373436,145.57095286321305
qwen3.5:4b,0.0,r1,0.5,0.6108414471863531,0.5816191011752325,0.6382749572339727,42.58773654836448,38.963335302457466,46.806229599492596,89.5509931045402,84.43727514325079,94.99762537431793
qwen3.5:4b,0.0,r1,0.6,0.4317134634388268,0.3995421515685696,0.462793630529294,46.146448395986766,41.67691315789473,51.023551876300495,104.26151940809896,98.75740144369382,110.07523967218852
qwen3.5:4b,0.0,r1,0.7,0.3114458043512366,0.2817042484382569,0.3392977520135381,47.25505894947889,42.46995560488346,52.569419065605004,115.84375612071986,110.5517963563474,121.45471169711443
qwen3.5:4b,0.0,r1,0.8,0.18207269039431243,0.15833309080325964,0.20606023214857175,45.98960310793909,39.23355404640634,53.39590847051037,132.62702974840212,127.87667429739474,138.13466708060557
qwen3.5:4b,0.0,r1,0.9,0.10793204819866832,0.08840828565321758,0.1270645198999296,47.78017773514503,38.9171449112278,58.29713820697138,141.0944445108421,136.34308700684377,146.65261911455883
qwen3.5:4b,0.2,r1,0.5,0.6169647744610178,0.5860463717012285,0.6470935659371476,43.227559073789635,39.65821500797539,47.31402123135046,90.04800098231962,84.56987433862433,95.57960640138408
qwen3.5:4b,0.2,r1,0.6,0.4250878936887128,0.3921312965512373,0.45781746454845934,50.27434334923259,45.093072916666664,56.15236956521739,106.1165723696315,100.41128953790695,111.6145528429168
qwen3.5:4b,0.2,r1,0.7,0.30118265913419634,0.27351290035497955,0.32917827446710857,49.12608291270463,44.08893591381614,54.694481320003,118.37024457737945,113.18658048627464,123.94691094896078
qwen3.5:4b,0.2,r1,0.8,0.18909846028510852,0.16441358361846903,0.214665315200063,49.32144471535335,42.6768352223191,56.619757326007324,132.62425620327332,127.46115515288788,138.25488215764906
qwen3.5:4b,0.2,r1,0.9,0.11257678732756429,0.09239887771802664,0.133966354887249,48.0972145127259,39.44091496358938,58.12536337209302,140.54168818416673,135.39942982456142,146.23873231215867
qwen3.5:4b,0.4,r1,0.5,0.6178175362682812,0.588024699009354,0.6469950766998341,44.2454028294421,40.51109664220793,48.49176468950153,90.15073874159232,84.34394858433105,96.03507764269185
qwen3.5:4b,0.4,r1,0.6,0.4169184580457285,0.385104343337512,0.4483194487100737,49.89362052573681,44.92719377908956,55.44911433416095,105.24391978457591,99.35828783384677,111.4702272210861
qwen3.5:4b,0.4,r1,0.7,0.29042093752599263,0.2618469440221765,0.3210624599912416,50.71502205524678,44.880053863745786,56.7015395236755,117.6842690910131,112.03526966508608,123.76020987441365
qwen3.5:4b,0.4,r1,0.8,0.1602659695076843,0.13685781109211478,0.1845785025202147,52.54214571914377,44.60161804559222,61.89855321625052,134.91352032698822,129.89961878180364,140.38277208317172
qwen3.5:4b,0.4,r1,0.9,0.09186424175099267,0.07335236547312966,0.11157335144135512,51.38224464965079,40.933170731707314,64.83662866983762,142.33438243030542,137.19368177470665,147.88576308883768
qwen3.5:4b,0.6,r1,0.5,0.567859334986055,0.5350083652472611,0.5994292735427821,47.13470873868071,43.4999515503876,51.36166350393481,93.56520357069277,88.14653347549277,99.22775302015253
qwen3.5:4b,0.6,r1,0.6,0.41191884100844967,0.3811722992081448,0.4416262776838676,51.64248719712914,47.35803270071377,56.45515117778039,106.26608515729079,101.12244459760707,111.57568523695875
qwen3.5:4b,0.6,r1,0.7,0.26562023649475885,0.23809244682632724,0.29325555355068056,49.84944757479371,44.89742005558292,55.29304558708086,119.72727957926608,114.92040247112854,125.1114546969564
qwen3.5:4b,0.6,r1,0.8,0.14016539574980597,0.11730333589481773,0.16242036417545228,47.881886544135966,41.30242032834379,54.5873459730691,137.76821565555554,132.87257168237676,143.1982371370391
qwen3.5:4b,0.6,r1,0.9,0.0813378995439872,0.06390407784986098,0.09889583680215097,49.38879317494721,40.80837906057946,58.64002732240437,144.26934699891572,139.27482794384704,149.75204338764684
qwen3.5:4b,0.8,r1,0.5,0.5565306624059609,0.5275380983765317,0.5868267022564236,47.103601451531446,42.374375995997475,52.112935327004834,95.53897028037596,90.52213814840961,100.79472130927626
qwen3.5:4b,0.8,r1,0.6,0.3867138165089315,0.3549832537674104,0.41711167845326663,50.14091267339009,44.5449094137745,56.27728862402775,111.21384518173558,106.00385718205688,116.61046202570095
qwen3.5:4b,0.8,r1,0.7,0.248950433983547,0.22196251282620147,0.27550530520379046,49.38786483628408,43.22337195408185,56.46537152513328,122.97118169252688,118.13022525467349,128.01163047196286
qwen3.5:4b,0.8,r1,0.8,0.14222403396775996,0.11870252635101222,0.16580050829393597,42.951424377874496,37.4854347826087,48.701887755102035,137.30331105338473,132.56714227476562,142.86537460494515
qwen3.5:4b,0.8,r1,0.9,0.07573054815346517,0.05865324056813419,0.09382243835696351,39.137435074585525,31.90137122416534,46.5,144.345182930129,139.4625773436216,149.9748546027683
qwen3.5:4b,1.0,r1,0.5,0.4940198341310899,0.45872532058524457,0.5303773967794305,55.50920003784429,49.58098567052302,61.849344488528544,104.5997853224926,99.20834768979303,110.37112707930608
qwen3.5:4b,1.0,r1,0.6,0.3317438212187893,0.29699889467757984,0.36418362030556073,58.28612821325789,50.7835401891253,66.51190212226797,118.34755727855733,113.18289641513171,124.08633158039859
qwen3.5:4b,1.0,r1,0.7,0.20989837781610937,0.18024263431542462,0.23815752500028967,52.188376774050255,43.48205388645354,62.600028089887644,128.68605570545367,123.72299553571428,134.0145921290502
qwen3.5:4b,1.0,r1,0.8,0.11155678233995507,0.09058280237594235,0.13204147800852623,44.37992758720008,34.58570395738204,56.0284783022459,139.882487790371,134.87435645232713,145.21352586785432
qwen3.5:4b,1.0,r1,0.9,0.061591389845522614,0.046126369404888845,0.07769305948754357,35.477663354654084,27.674600110314397,43.61840958605664,145.58378784620746,140.5581633886557,151.13299603597838
qwen3.5:9b,0.0,r1,0.5,0.6486691715073986,0.6187855230736471,0.6772685084291964,41.03333651217798,36.7785429884711,46.12177600931677,77.19452770469908,72.18162424167434,82.30394866432812
qwen3.5:9b,0.0,r1,0.6,0.4195185264380067,0.38734631376082945,0.45144507178021825,42.97728316398431,37.34174852776932,49.366100230414744,101.88977579696319,96.5485882366045,107.82579154318204
qwen3.5:9b,0.0,r1,0.7,0.24515452724550088,0.21684994192582657,0.27348712546879544,44.22179691976782,36.17418298416176,54.23299338054186,119.97208065164149,114.7051138803002,125.77388031733952
qwen3.5:9b,0.0,r1,0.8,0.11240701476455008,0.09260848767879584,0.13280521975187126,26.759491678645414,21.999772727272727,31.494742158426366,138.5112519755602,133.31280798128293,144.2798177901445
qwen3.5:9b,0.0,r1,0.9,0.05441643495739848,0.040042779547496535,0.06954570947840719,26.557737849823738,19.802725968436157,33.42916666666667,145.22786432830122,140.0516995325035,150.8397196430154
qwen3.5:9b,0.2,r1,0.5,0.6396343117556289,0.6092224357388957,0.6697422234708971,41.28416711616033,37.471807456368495,45.55067028538531,77.04309342070684,72.26404048275587,81.90077191982898
qwen3.5:9b,0.2,r1,0.6,0.4164633559728494,0.3849646456942225,0.44923372948500284,44.80911942397081,39.80143241569822,50.5280241813602,100.21788369916732,95.2117881258759,105.41297467726312
qwen3.5:9b,0.2,r1,0.7,0.2397605884530701,0.20994443959442777,0.2694841670240966,44.90062849857341,37.71982905097389,53.382372701555866,119.39898978864505,114.49278076451486,124.76822738721016
qwen3.5:9b,0.2,r1,0.8,0.10253957194299161,0.08421998518039392,0.12228134519801187,31.554977760381657,25.748022151898734,37.211827731092434,140.02914950394742,134.80038174034001,145.62519187039018
qwen3.5:9b,0.2,r1,0.9,0.05560502537056731,0.04009151392627507,0.07170559814149141,33.84751281504254,25.467382978723403,41.9818341307815,145.4966667400988,140.2944904987241,151.0818200199079
qwen3.5:9b,0.4,r1,0.5,0.6182891714780078,0.5849039515512391,0.6512172540137688,41.57061529361797,37.58744916115913,46.054221878150656,81.14853740499576,75.93301921021941,86.67566622872381
qwen3.5:9b,0.4,r1,0.6,0.40761155652618264,0.3775904609483993,0.4374312993235625,45.26869142061054,39.69758647093978,51.73385838150289,103.89449947492898,98.56512208657047,109.90418260339918
qwen3.5:9b,0.4,r1,0.7,0.24402010287131945,0.2160736105292557,0.273581078651962,44.44605013434284,37.10840435230696,53.424041451344486,120.52181682133136,115.26217395111794,126.32964443052369
qwen3.5:9b,0.4,r1,0.8,0.1089107413779532,0.08913156716204584,0.12881614679067802,31.920441808822186,26.308810444874275,37.5847728114582,138.46842904453672,133.2134641031554,144.0521378439079
qwen3.5:9b,0.4,r1,0.9,0.04765874705739219,0.03366956157197324,0.06243293763503507,30.073127643322646,22.49943181818182,37.79106037151702,146.12472596650787,141.01270216991193,151.64487398937302
qwen3.5:9b,0.6,r1,0.5,0.590377548292632,0.5584091469996365,0.6208036161537973,43.794224162693894,39.78916269265326,48.12883741258741,86.1858772108409,81.20927616446232,91.44240826120311
qwen3.5:9b,0.6,r1,0.6,0.3924616552330801,0.3569493862206865,0.42695419865639966,46.82273806456314,41.918697126838524,52.37568542934414,104.88216425354325,99.34233641536274,110.60351496582777
qwen3.5:9b,0.6,r1,0.7,0.24563232135383353,0.21688996762742793,0.2741545893719807,46.449878603654476,39.8581511694602,54.245523594053,121.77284145315465,116.567743411981,127.51228139255701
qwen3.5:9b,0.6,r1,0.8,0.10818753931331634,0.08935928825400788,0.12785570671944796,35.481808905249984,29.921279723020643,41.602775399543376,140.2689449948468,135.1277965523196,145.792030651341
qwen3.5:9b,0.6,r1,0.9,0.04216932213599749,0.029373814894178014,0.05623165611109859,35.38708845960078,27.51196599825632,45.08859351432881,146.9904953376696,141.90652726630213,152.55000892877388
qwen3.5:9b,0.8,r1,0.5,0.5471337891133939,0.5157148040638607,0.5773286694811235,48.36298018740134,44.088739082344865,53.2551997245179,91.71972397395525,86.87770369614049,97.32377624167947
qwen3.5:9b,0.8,r1,0.6,0.3482608103687309,0.31728028681471215,0.37744547567770825,52.21182356462967,46.26444978460747,59.287782452859595,112.05451769490982,106.9644777712495,117.67984179829891
qwen3.5:9b,0.8,r1,0.7,0.19183145397068715,0.16543026133502609,0.21755946896757775,51.0789984636914,43.49469460227272,61.09988426563792,128.42721764442908,123.2804251383862,134.31330727958033
qwen3.5:9b,0.8,r1,0.8,0.07228854809517318,0.05741425078870717,0.08849710188441123,43.767104898183426,34.58686126373627,54.46115479115478,143.83210931155412,138.99663650749198,149.3692196135887
qwen3.5:9b,0.8,r1,0.9,0.020039064264331507,0.012100877670184598,0.02921585415651302,56.222636002030406,32.203477443609025,83.21151315789474,150.1876634157092,145.42818958083987,155.42625785575342
qwen3.5:9b,1.0,r1,0.5,0.5406868285697176,0.5059000700823166,0.5733376187814422,46.62662444307057,42.1814748549323,51.606812546399404,93.68207815897581,87.99286065786568,99.4731902567839
qwen3.5:9b,1.0,r1,0.6,0.35446047731920477,0.3244454762123807,0.38445094631131704,45.81918804069343,40.33539029535865,51.706594830903,110.28596269662627,104.89730116320807,116.22651931570454
qwen3.5:9b,1.0,r1,0.7,0.19925976548234495,0.17113892460181723,0.227065580780594,44.86568010407844,37.42978641840087,53.97224700598801,128.0566268320498,122.78276666244565,134.04287031071019
qwen3.5:9b,1.0,r1,0.8,0.07662917943516726,0.05841555996631408,0.09579045273838485,38.36647088779764,30.196906565656565,47.253818181818176,143.67282711807337,138.5649372962127,149.26573874188264
qwen3.5:9b,1.0,r1,0.9,0.017947766355366972,0.009702735853495327,0.02736680151825182,38.865588227431644,21.618465909090908,57.453749999999985,149.74333219148215,144.75498756906077,155.14174459206268
